Non-Operating Income (Loss),StockBased Compensation,Line of Credit Available,Equity Charge,WACC Discount Factor,Other Accrued Liabilities,Operating Leases,Line of Credit,Total Current Liabilities,BALANCE SHEET,Total Liabilities & Equity,Operating Income,NonCash Items,Days in Period,Net Share Repurchases,"Cash, Cash Equivalents & STI",Misc LT Assets,Rental Expense - Years 2 - 5,"Selling, General & Admin",Revenue,ST Debt,-Net Share Repurchases,LTM Basic EPS,Rental Expense - Year 1,ST Capital Leases,Rental Expense Beyond Year 5,Dep & Amort,Work In Process,Total Liabilities / Tangible Assets,Current Liabilities,Other Adjustments,Free Cash Flow (LTM),Deferred Compensation,Other Operating Expenses,Free Cash Flow to Firm,ST Deferred Tax Assets,Cash (Repurchase) of Equity,Free Cash Flow to Equity,Deferred Tax Liabilities,Repayments of LT Debt,Other PostRet Benefits,Effect of Foreign Exchanges,Income (Loss) from Cont Ops,year + weight + convention,Free Cash Flow to Firm Model,Dividends,Net Extraordinary Losses (Gains),Net Cash From Disc Ops (fin),Period Weight,Pretax Income,LT Marketable Securities,ST Borrowings,Dividend Yield (LTM),Free Cash Flow per Share,LT Receivables,Prepaid Expenses,Cash % of Revenue,Diluted - Basic Shares,Diluted EPS,Operating Margin,Operating Expenses,Line of Credit Used,Interest & Dividends Payable,PP&E Gross,EBITDAR,A = L + SE,Inventories,Discontinued Operations NI,PV of Free Cash Flow to Firm,Pensions,Raw Materials,Other Non-Op Income (Loss),Bull,Discounted Residual Income (Bear)
0.0,0.0,0.0,2016-03-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,2016-06-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,2016-09-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,2016-12-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92,0.0,0.0,13.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,2017-03-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90,0.0,0.0,12.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.65272,628.099236,22.75,2017-06-30 00:00:00,0.0,1.996189,627.850432,22.75,650.652672,-0.206743,1.799645,-0.206743,-1.776071,1.776071,0.0,0.0,0.220118,628.099236,0.0,0.0,0.0,0.0,0.0,623.10112,0.0,652.648881,0.0,0.0,0.0,22.75,0.289885,0.0,652.648896,-0.206743,0.0,0.0,91,0.0,1.799645,10.06,650.652672,0.0,-0.156092,0.0,0.0,0.0,0.289885,0.289885,0.0,0.445977,1.776071,0.0,0.0,0.0,1.776071,0.0,0.0,0.0,0.289885,0.0,-0.206743,24.549645,0.0,10.06,0.0,0.0,0.0,0.289885,0.0,650.652672,0.0,0.0,0.0,628.099236
-0.084,628.768449,22.75,2017-09-30 00:00:00,0.0,1.138019,627.850432,22.75,651.60992,38.367,1.22947,38.367,-0.955993,0.955993,0.0,0.0,0.182026,628.768449,-4.96,86.615,0.0,-1.0712000000000046,1.0712,623.770368,0.0,652.747919,0.0,0.0,0.0,22.75,37.0762,0.0,652.747904,-16.164,0.0,0.0,92,0.0,1.22947,9.7722,651.60992,0.0,-1.2068,0.0,0.0,0.0,37.0762,36.005,0.0,38.283,0.955993,0.0,0.0,0.0,0.955993,0.0,0.0,0.0,37.0762,0.442960226288749,-48.248,23.97947,0.0,9.7722,0.0,0.0,0.0,36.005,0.0,651.60992,0.0,0.0,0.0,628.768449
-149.707008,1597.837952,9.836,2017-12-31 00:00:00,0.0,114.536,0.0,4.06,9.005569,63.618,81.3,63.618,0.0,0.0,-59.221,190.011008,0.474276,1597.837952,-5.344,124.978,1565.537024,-6.193848000000003,6.19385,0.0,-166.159008,1688.973952,0.0,190.103008,0.0,9.836,59.705848,-0.495,1688.973952,-144.86,10.089,0.0,92,-40.221,74.895823,9.74,1574.438024,10.089,-4.10915,0.0,0.0,0.0,59.705848,53.512,5.026,-86.089,0.0,1731.696,0.0,64.247,0.0,0.0,0.0,0.0,59.705848,0.5090335899118246,-61.36,91.136,0.332,9.74,-58.771,0.0,403.193984,53.512,5.026,0.0,184.3912,-149.924992,9.945,1597.837952
0.492,627.840341,22.75,2018-03-31 00:00:00,0.0,0.725655,627.850432,22.75,655.8273889999999,92.512,5.962718,92.512,-0.571738,0.571738,-87.591,194.290257,0.153917,627.840341,-5.708,172.312,0.0,-5.68168,5.68168,622.84224,0.0,656.553059,0.0,45.643977,133.117,22.75,91.04768,-1.271,656.553088,-22.731,4.759,0.0,90,-36.755,5.962718,10.11,655.827392,4.641,-1.95632,0.0,0.0,-87.591,91.04768,85.366,17.022,93.004,0.571738,0.0,-87.591,104.613,0.571738,0.0,133.117,0.0,91.04768,0.536886577835554,-79.8,28.712718,0.0,10.11,-237.73,0.0,383.905,85.366,17.022,654.912704,188.119613,0.124,70.295998,627.840341
0.49,625.478917,22.75,2018-06-30 00:00:00,0.0,0.355398,627.850432,22.75,658.455582,101.332,11.582073,101.332,0.757935,0.242065,-81.938,295.829,0.113333,624.478917,-5.301,199.987008,0.0,-11.692000000000007,11.692,619.480832,0.0,658.81099,1.0,147.02,-48.937,22.75,98.141,1.534,658.811008,-30.001,-9.802,0.4566113935726612,91,-9.258,10.582073,10.87,658.455616,-9.493,-3.681,0.0,0.0,-81.938,98.141,86.449,49.113,101.822,0.242065,0.0,-81.938,131.051,0.242065,0.4361105164218578,-48.937,0.0,98.141,0.5066929147717435,-98.655,34.332073,0.0,10.87,-82.114,0.0,583.892008,86.449,49.113,656.149312,285.970728,-0.198,130.646996,624.478917
-11.99,3031.351968,479.016,2018-09-30 00:00:00,-0.1285930232558139,211.712992,1647.929984,43.437,29.73,106.174,178.072,106.174,351.628,36.715,-61.509,363.636,7.824,2643.00896,-11.998,255.05,3016.670976,-14.615792000000006,14.61579,0.025,0.0,3300.09696,388.343008,202.921,-45.884,90.673,67.529792,-0.538,3300.097024,-47.819,17.053,0.2775872985495771,92,-28.62,178.072,15.01,3088.384,20.679,-8.18921,86.0,36.692,-61.509,67.529792,52.914,74.941,94.184,36.715,0.0,-61.509,136.45,36.715,0.1600995362902331,686.366016,0.43,67.529792,0.4162870025485199,-148.876,657.088,7.824,15.01,-786.124032,388.343008,752.327008,71.379,452.191,18.409,316.42432,-6.995,146.102,2643.00896
-8.384,3096.589944,528.207008,2018-12-31 00:00:00,0.5458904013570157,292.359008,1641.261952,84.979,29.964,76.351,197.360992,76.351,252.876992,135.758,-107.895,376.368992,16.317,2707.954936,-18.504,255.055008,3072.844032,-1.770392000000001,1.77039,0.025,-177.898,3433.522936,388.635008,356.975008,400.0,139.572,34.691392,-2.276,3433.522944,-48.211,30.117,0.1779803686629007,92,29.032,196.356992,11.21,3141.164032,40.603,-8.38861,71.333,99.043,-107.895,34.691392,32.919,110.273,67.967,135.758,3250.742016,-107.895,218.168,135.758,0.1137757144284661,0.0,0.289,34.691392,0.2993511109572097,-178.704,725.568,16.317,11.21,-119.125,388.635008,882.403968,57.808,-289.727,11.091,291.407872,0.0,251.348992,2707.954936
-7.027,3107.53892,536.936,2019-03-31 00:00:00,-1.6383214285714287,203.244992,1636.679936,89.218,29.415,33.868,184.46,33.868,314.655008,76.307,-134.435008,210.373008,19.55,2716.576904,-16.196,218.674,3170.58304,-0.2788699999999995,0.27887,0.025,-293.857984,3437.972904,390.962016,185.580758,7.301,147.314,13.30487,-41.672,3437.972992,-52.664,14.777,0.0974440417093773,90,-36.66,181.992,12.0,3234.72804,20.624,-3.84913,28.0,-59.451,-134.435008,13.30487,13.026,-17.873,26.841,76.307,3464.441088,-134.435008,116.562,76.307,0.0550474598515684,7.301,0.14,13.30487,0.1548789522302605,-184.806,721.396,19.55,12.0,-183.314,389.622016,729.172016,22.713,-17.873008,10.154,112.69663,0.001,241.657744,2716.576904
-7.184,3178.680056,545.852992,2019-06-30 00:00:00,0.2556020942408377,230.496992,1672.541056,91.917,28.96,43.717,201.131008,43.717,297.823008,96.709,-132.874,260.952,6.848,2784.148056,-19.106,242.958,3240.57088,-0.067149999999998,0.06715,0.025,-419.972992,3531.132056,394.532,226.367,-0.531,154.205,18.57315,23.999,3531.131904,-54.033,32.098,0.1138983464775013,91,4.446,197.0,11.58,3300.63488,40.149,-5.16285,47.75,20.402,-132.874,18.57315,18.505,59.955,36.533,96.709,3660.544,-132.874,192.828992,96.709,0.0642639801198322,-0.531,0.149,18.57315,0.1799364499213855,-199.240992,746.984,6.848,11.58,-171.896,391.648,972.130016,31.303,59.954992,9.57,134.631204,-0.013,231.966496,2784.148056
-6.783,3178.24404,558.868992,2019-09-30 00:00:00,0.303237748735379,292.255008,1704.678016,93.102,28.463,27.669,190.311008,27.669,229.802,164.488992,-97.55,181.605,7.102,2783.953032,-17.345,244.799008,3184.937984,2.762999999999999,0.0,0.026,-563.900992,3533.133032,394.291008,152.227,-2.851,167.302,10.547,12.324,3533.133056,-55.891,-5.019,0.0434709902190375,92,19.928,186.627008,11.1,3240.877984,1.224,-3.529,62.667,67.78,-97.55,7.784,10.548,81.67,20.886,164.488992,3748.838912,-97.55,179.22,164.488992,0.0225709982240199,-12.573,0.082,7.784,0.1130274188039193,-217.13,749.18,7.102,11.1,-98.867,391.567008,961.486016,17.357,81.67,8.981,77.116412,0.021,238.928712,2783.953032
-6.742,3122.390056,562.668992,2019-12-31 00:00:00,0.2348582787717029,293.217984,1703.388032,93.524,28.545,22.684,175.208,22.684,211.228,182.632992,-70.176,127.94,4.81,2728.529048,-16.784,229.708992,3120.792064,0.0,0.0,0.026,-701.550976,3466.40604,393.861008,100.203,-1.045,171.358,8.115,-1.128,3466.405888,-52.612,-9.335,0.0276753611375066,92,13.761,139.903,12.58,3173.188064,-4.126,-2.311,71.937,18.144,-70.176,8.115,8.117,88.832,15.942,182.632992,3822.342912,-70.176,159.008,182.632992,0.0146500119727611,-70.693,0.072,8.115,0.0987510319143275,-207.024992,737.876992,4.81,12.58,-70.171,391.311008,936.142016,13.631,88.832,8.815,50.54202,-0.246,212.584,2728.529048
-6.789,1219.037056,491.239008,2020-03-31 00:00:00,-6.2265775607248415,229.244992,1704.022016,97.911,31.753,-583.078016,170.7,-583.078016,243.655008,146.492,-94.21,-489.008016,5.009,828.890048,-18.08,181.364992,1209.606016,-1091.193824,1091.193856,0.026,-844.254976,1490.829056,390.147008,-516.506008,-0.736,101.092,-135.816176,-16.547,1490.829056,-603.692032,1269.155968,-0.0909565595122969,91,18.21,86.154,4.0,1261.584016,1197.380968,-214.238176,-7.781000000000001,-36.141,-94.21,-135.816176,-1227.010048,40.668,-589.867008,146.492,2053.860992,-94.21,134.878,146.492,-0.0400020228201301,-7.219,-0.081,-135.816176,-3.2149424735728496,-764.443008,661.939008,5.009,4.0,-163.8,390.147008,898.830992,-1895.298944,40.668,11.582,-98.581026,-0.472,271.125,828.890048
