Non-Operating Income (Loss),StockBased Compensation,Line of Credit Available,Equity Charge,WACC Discount Factor,Other Accrued Liabilities,Operating Leases,Line of Credit,Total Current Liabilities,BALANCE SHEET,Total Liabilities & Equity,Operating Income,NonCash Items,Days in Period,Net Share Repurchases,"Cash, Cash Equivalents & STI",Misc LT Assets,Rental Expense - Years 2 - 5,"Selling, General & Admin",Revenue,ST Debt,-Net Share Repurchases,LTM Basic EPS,Rental Expense - Year 1,ST Capital Leases,Rental Expense Beyond Year 5,Dep & Amort,Work In Process,Total Liabilities / Tangible Assets,Current Liabilities,Other Adjustments,Free Cash Flow (LTM),Deferred Compensation,Other Operating Expenses,Free Cash Flow to Firm,ST Deferred Tax Assets,Cash (Repurchase) of Equity,Free Cash Flow to Equity,Deferred Tax Liabilities,Repayments of LT Debt,Other PostRet Benefits,Effect of Foreign Exchanges,Income (Loss) from Cont Ops,year + weight + convention,Free Cash Flow to Firm Model,Dividends,Net Extraordinary Losses (Gains),Net Cash From Disc Ops (fin),Period Weight,Pretax Income,LT Marketable Securities,ST Borrowings,Dividend Yield (LTM),Free Cash Flow per Share,LT Receivables,Prepaid Expenses,Cash % of Revenue,Diluted - Basic Shares,Diluted EPS,Operating Margin,Operating Expenses,Line of Credit Used,Interest & Dividends Payable,PP&E Gross,EBITDAR,A = L + SE,Inventories,Discontinued Operations NI,PV of Free Cash Flow to Firm,Pensions,Raw Materials,Other Non-Op Income (Loss),Bull,Discounted Residual Income (Bear)
-24.46,3214.784,2520.282112,2013-09-30 00:00:00,-1.225270497338212,345.870016,247.835008,174.004992,223.751992,193.386,629.779008,193.386,1627.824,0.176,-390.168992,451.874,67.569,1586.784,-33.92,619.323008,4167.22304,-34.63000000000001,34.938,0.67,-2418.93888,4736.84512,1628.0,370.332,-16.183,892.281992,105.628,23.677,4736.8448,-37.304,50.473,0.1599875352860311,92,37.752,601.131008,77.19,4390.97504,100.28,-63.298,-63.679,0.0,-390.168992,105.628,70.69,14.345,168.926,0.176,6586.162176,-390.013992,404.513984,0.176,0.0552652322335222,-15.931,1.112,105.628,0.3122538602667253,-71.224,3150.06112,10.498,77.19,-388.583008,1628.0,2100.891008,70.69,13.954008,195.092992,244.847,0.0,-295.352,1586.784
-24.538,3206.82096,2459.213056,2013-12-31 00:00:00,1.6426634612696724,647.500992,258.391008,147.463008,213.822008,171.991008,639.131008,171.991008,1317.752064,282.248,-432.180992,555.947008,46.882,1606.82096,-47.977,608.243008,3843.842048,-86.093,88.579,0.671,-2583.69792,4705.165024,1600.0,466.303008,-0.013,859.213,95.575,23.079,4705.1648,-11.239,124.427,0.1984088179682133,92,-10.206,606.750976,83.11,4057.664048,138.215,-51.878,-35.773,282.072,-432.180992,95.575,6.996,-94.536,147.452992,282.248,6427.539968,-27.425984,337.644992,282.248,0.0673184278040798,-29.043,1.449,95.575,0.2827669298912845,-59.216,3098.344064,9.944,83.11,-26.53,1600.0,2265.400064,6.996,282.130016,182.871008,299.724992,0.0,-276.624992,1606.82096
-24.164,3275.41904,2498.31296,2014-03-31 00:00:00,-0.3875943435104617,577.342016,264.735008,146.224992,106.973,255.079008,515.279008,255.079008,1363.565056,236.435008,-351.739008,712.161016,33.123,1675.41904,-35.051,632.72,4004.696064,-79.40700000000001,79.407,0.671,-2722.287104,4689.011008,1600.0,617.442,-0.008,898.312976,145.014,-60.997,4689.0112,-3.442,63.838,0.2514648594390414,90,-51.65,443.395008,71.29,4111.669064,108.556,-85.901,-84.929,-45.813,-351.739008,145.014,65.607,-52.011,230.915008,236.435008,6726.983168,-349.760008,299.728,236.435008,0.0871384904590472,-0.008,1.496,145.014,0.4031467442154507,-38.493,3013.591968,14.446,71.29,-345.532992,1600.0,2413.366016,65.607,-50.032008,93.087,391.31,0.0,-230.147,1675.41904
-25.887,3345.952032,2573.501952,2014-06-30 00:00:00,-0.1451002633807523,506.915008,274.335008,147.143008,62.919,237.272224,684.580992,237.272224,1436.205952,163.794,-525.46,857.72824,30.706,1745.952032,-38.115,674.979968,4434.201088,-72.052,72.382,0.671,-2883.50592,5004.034976,1600.0,758.679232,-0.101,973.502008,132.162,48.595,5004.035072,-41.318768,87.64,0.2923313153243732,91,36.69,592.492992,84.1,4497.120088,131.174,-79.223232,-128.711,-72.641,-525.46,132.162,59.78,-110.035,211.385232,163.794,7317.706752,-480.618,415.424992,163.794,0.0997173143511614,-0.964,1.597,132.162,0.3515248381415669,-79.433768,3258.082944,15.007,84.1,-487.102016,1600.0,2535.265984,59.78,-65.193008,61.619,478.379,-1.847,-242.237,1745.952032
-23.293,3941.840032,3039.332096,2014-09-30 00:00:00,0.4082834946839578,371.604992,274.456992,152.686,73.7,187.990464,669.574016,187.990464,1989.730944,0.269,-904.892992,852.332704,67.161,1951.840032,-41.696,618.785984,5215.440896,106.305,-106.109,0.674,-3045.00608,5660.746144,1990.0,754.450688,-10.552,1049.331984,102.829,-16.161,5660.74624,-27.450538,-159.596992,0.2687937433868645,92,-7.127,664.924992,78.0,5289.140896,-25.100992,-61.86846,-386.942,-163.524992,-904.892992,102.829,208.938,-544.924032,164.697456,0.269,8260.447232,-904.892992,359.968992,0.269,0.0914788816314129,379.856,1.477,102.829,0.3038053040322258,-69.146536,3708.906112,16.782,78.0,-903.350016,1990.0,2534.72896,208.938,-154.924,51.19,475.58,-0.672,-801.506032,1951.840032
-27.771,4619.099968,3411.830016,2014-12-31 00:00:00,0.2173903043146676,745.043008,283.969984,160.498,234.199,82.892616,784.659968,82.892616,2332.32512,0.12,-742.211968,734.280448,422.293,2286.65504,-52.241,595.227008,5503.903232,292.724,-299.145984,0.675,-3233.011968,6483.145024,2332.444928,633.16544,-3.438,1079.385024,32.58,34.214,6483.145216,-44.635384,-426.195008,0.2026230627850281,92,48.919,640.684032,38.58,5738.10224,-218.469008,-22.541616,-296.338,-0.149,-742.211968,32.58,331.726016,-360.759008,55.121616,0.12,8736.915456,-740.221968,381.452992,0.12,0.0705118137477251,361.161984,1.107,32.58,0.1392621888555164,-96.876384,4196.489984,19.625,38.58,-742.764032,2332.444928,2521.660928,331.726016,7.222,44.659,394.454016,-0.068,-1062.776,2286.65504
-32.076,4852.727904,3668.203008,2015-03-31 00:00:00,2.201001227921036,669.643008,289.968992,162.776992,287.949992,-105.647,696.254976,-105.647,2616.477952,0.022,-555.033984,402.508304,398.779992,2236.227936,-43.639,401.736,5643.092992,32.08800000000001,-32.264,0.675,-2865.62688,6600.68592,2616.499968,293.481296,-0.062,1051.703008,-85.322,-44.135,6600.68608,-50.192,121.89,0.0931827443111267,90,25.392,561.051008,51.68,5931.043008,94.187,52.401,-84.696,-0.098,-555.033984,-85.322,-53.058,-271.112,-137.723008,0.022,8508.720128,-533.460984,283.921984,0.022,0.032285896686151,250.438,0.369,-85.322,-0.2629761833641994,-93.831,4364.457984,18.147,51.68,-534.457984,2616.499968,2284.122944,-53.058,0.961,83.109,182.249,0.571,-1286.83004,2236.227936
-30.754,4660.306976,3503.15392,2015-06-30 00:00:00,-7.073520485584219,525.708,300.312992,152.214,202.865,-23.101,522.156992,-23.101,2471.91808,0.082,-425.684,142.13508,285.643016,2188.306976,-42.605,444.262016,5485.045248,-18.921,18.345,0.676,-3073.603072,6213.617888,2472.0,28.241064,-0.099,1031.153968,-39.163,13.028,6213.618176,-31.369,164.576,0.005553269359128,91,-17.548,423.536,46.12,5687.91024,120.938,14.692,26.36,0.06,-425.684,-39.163,-57.508,-160.098,-53.855,0.082,8558.647808,-112.268992,265.586,0.082,0.0019476444419331,-153.258,-0.045,-39.163,-0.0519985935507031,-73.974,4025.310912,16.621,46.12,-112.268,2472.0,2053.404992,-57.508,0.373904,71.401,10.924,0.025,-1336.89304,2188.306976
-33.13,4720.837184,3541.827072,2015-09-30 00:00:00,0.228090539756239,537.676992,299.118016,158.494,225.145,-119.974,485.196992,-119.974,2533.803008,0.197,-288.240992,-165.829384,366.413008,2186.837056,-37.782,368.736,5451.039232,96.093,-96.113,0.68,-3240.109056,6213.86112,2534.000128,-289.560392,-8.5,1007.827,-92.999,-42.553,6213.860864,-22.481,-46.929,-0.0893541564458483,92,23.832,361.734016,32.04,5676.184224,-35.484,60.105,-43.075,0.115,-288.240992,-92.999,3.114,-52.9,-153.104,0.197,8691.147776,-288.125992,235.340992,0.197,-0.0311427567043821,52.894,-0.289,-92.999,-0.3253655732014233,-60.263,4027.024064,19.114,32.04,-288.12,2534.000128,1803.355008,3.114,8.608984,77.615,-184.904,0.027,-844.869008,2186.837056
-31.54,4370.370944,3466.716928,2015-12-31 00:00:00,-69.17073170731706,518.988992,306.288,182.856992,152.374,-185.232,302.524992,-185.232,2517.952,0.018,-232.632992,-433.953984,384.847016,1852.401024,-33.642,299.2,4950.280192,-204.73399999999995,203.416,0.681,-3481.836032,5621.642944,2517.96992,-561.454016,-0.177,948.746968,-136.842,-14.4,5621.642752,-41.536,462.631008,-0.1715135018765476,92,20.464,302.516992,19.66,5102.654192,273.272008,79.93,0.5740000000000001,-0.179,-232.632992,-136.842,-340.257984,-39.13,-216.772,0.018,8432.116224,-209.797992,193.503008,0.018,-0.0586465456377005,16.111,-0.5740000000000001,-136.842,-0.6190909090909091,-75.178,3769.24192,17.137,19.66,-209.792992,2517.96992,1513.933952,-340.257984,1.705016,31.673,-354.952,0.026,-523.24,1852.401024
