Non-Operating Income (Loss),StockBased Compensation,Line of Credit Available,Equity Charge,WACC Discount Factor,Other Accrued Liabilities,Operating Leases,Line of Credit,Total Current Liabilities,BALANCE SHEET,Total Liabilities & Equity,Operating Income,NonCash Items,Days in Period,Net Share Repurchases,"Cash, Cash Equivalents & STI",Misc LT Assets,Rental Expense - Years 2 - 5,"Selling, General & Admin",Revenue,ST Debt,-Net Share Repurchases,LTM Basic EPS,Rental Expense - Year 1,ST Capital Leases,Rental Expense Beyond Year 5,Dep & Amort,Work In Process,Total Liabilities / Tangible Assets,Current Liabilities,Other Adjustments,Free Cash Flow (LTM),Deferred Compensation,Other Operating Expenses,Free Cash Flow to Firm,ST Deferred Tax Assets,Cash (Repurchase) of Equity,Free Cash Flow to Equity,Deferred Tax Liabilities,Repayments of LT Debt,Other PostRet Benefits,Effect of Foreign Exchanges,Income (Loss) from Cont Ops,year + weight + convention,Free Cash Flow to Firm Model,Dividends,Net Extraordinary Losses (Gains),Net Cash From Disc Ops (fin),Period Weight,Pretax Income,LT Marketable Securities,ST Borrowings,Dividend Yield (LTM),Free Cash Flow per Share,LT Receivables,Prepaid Expenses,Cash % of Revenue,Diluted - Basic Shares,Diluted EPS,Operating Margin,Operating Expenses,Line of Credit Used,Interest & Dividends Payable,PP&E Gross,EBITDAR,A = L + SE,Inventories,Discontinued Operations NI,PV of Free Cash Flow to Firm,Pensions,Raw Materials,Other Non-Op Income (Loss),Bull,Discounted Residual Income (Bear)
-20.107,1876.135968,906.531968,2013-09-30 00:00:00,-0.4505171085928045,325.18,501.432,19.33,15.396,-10.481,378.617984,-10.481,655.544,228.352992,-117.527,-120.479,57.057,992.239008,-8.153,108.03,1936.813056,-3.899999999999999,3.9,23.842,-1786.370048,2277.38896,883.89696,-198.849,2.014,218.272,-20.134,62.115,2277.389056,-2.995,10.579,-0.1311221620036891,92,34.69,180.85,79.55,1952.209056,1.147,10.454,-36.356,-35.384,-117.527,-20.134,-24.034,-19.977,-30.588,228.352992,3723.183104,-104.312,97.55,228.352992,-0.0532316220208955,-15.23,-1.601,-20.134,-0.0970193464778302,-11.148,1285.149952,49.757,79.55,-117.704,688.259968,427.782,-24.034,-6.762,13.576,-131.3551,0.423,-165.566,992.239008
-15.699,1750.705024,992.398016,2013-12-31 00:00:00,-0.1894477342299392,57.134,504.656,16.672,15.529,-23.785,194.995008,-23.785,795.732992,2.967,-184.932,-75.231,18.3,952.004992,-8.771,106.512,2066.734976,-11.596299999999996,10.7393,23.84,-1867.300992,2139.398016,798.700032,-147.414,-17.215,193.698,-25.9017,-45.483,2139.398016,-18.081,35.875,-0.1039364294074578,92,-8.418,194.656,91.45,2082.263976,19.6,13.5823,-159.416,-225.386,-184.932,-25.9017,-37.498,-129.215,-39.484,2.967,3934.035968,-184.932,55.717,2.967,-0.0410550184232078,-108.934,-1.243,-25.9017,-0.2233081718491813,-26.852,1187.393024,17.33,91.45,-172.168992,798.700032,422.583008,-36.641,-216.990008,15.529,-96.670096,0.195,-160.964992,952.004992
-13.429,1895.145984,1146.396032,2014-03-31 00:00:00,4.501514285714285,79.338,503.472,17.179,15.325,18.882,168.536,18.882,947.369024,1.771,-237.46,-29.936,24.765,946.006016,-8.369,140.563008,2166.275072,-2.34,2.34,23.919,-1955.979008,2260.938048,949.139968,-101.096,-3.497,197.255992,3.505,19.731,2260.937984,0.0,4.812,-0.0714103885083944,90,-3.145,165.857,114.25,2181.600072,8.847,-1.948,-25.76,-1.196,-237.46,3.505,1.165,-141.719008,5.453,1.771,4122.25408,-237.46,95.741,1.771,-0.0270215800968727,140.523008,0.259,3.505,0.1343312174992726,-8.369,1314.932032,23.827,114.25,-237.46,949.139968,465.806008,1.165,8.281,15.325,-65.9792,0.251,-351.019008,946.006016
-14.728,1919.88496,1175.858048,2014-06-30 00:00:00,-0.2189743850893721,90.197,506.284992,17.433,16.564,23.679,179.667008,23.679,971.337984,3.813,-124.891,8.295,28.749,944.733984,-9.614,151.672992,2193.498112,-3.770000000000001,3.77,23.932,-2050.56704,2300.25904,975.150976,-55.668,-2.388,200.707,5.668,8.533,2300.259072,-0.256,7.089,-0.0373649791810206,91,2.143,171.175,144.2,2210.062112,10.974,-3.283,-19.637,2.042,-124.891,5.668,1.898,-15.337,8.951,3.813,4244.065024,-124.891,109.554,3.813,-0.0161590585349995,17.379,0.539,5.668,0.1561187637150324,-9.87,1355.525056,25.777,144.2,-124.891,975.150976,506.778,1.898,10.413,16.564,-36.8627,0.039,-306.248008,944.733984
9.377,1939.924,1197.811968,2014-09-30 00:00:00,-0.0185786435786436,86.157,509.062016,18.143,15.761,-0.09,184.912992,-0.09,993.865024,6.433,-140.011008,18.686,33.114,939.626016,-7.927,144.615008,2220.432896,-7.592,7.592,23.93,-2150.345984,2322.350976,1000.297984,-15.793,1.012,197.514008,5.689,14.699,2322.351104,-11.449,0.02,-0.0114290593419843,92,23.098,183.545,93.1,2236.193896,2.516,-3.598,-16.632,2.62,-140.011008,5.689,-1.903,-16.323,9.287,6.433,4370.779136,-140.011008,123.688,6.433,-0.004800140710557,18.943,0.421,5.689,-0.0006223420462694,-19.376,1382.72496,29.205,93.1,-140.011008,1000.297984,543.363008,-1.903,8.676992,15.761,-11.0397,24.289,-302.594008,939.626016
-15.058,1940.716992,1241.894016,2014-12-31 00:00:00,0.2284796486805188,61.217,503.863008,16.902,14.951,1.253,162.171008,1.253,1068.374016,2.071,-132.425,44.042,26.297,870.272,-6.469,127.463,2198.169088,-45.9389,45.9389,23.429,-2305.008128,2274.337024,1070.444992,-13.862,-1.055,171.449008,-9.1281,-36.777,2274.337024,-1.254,69.213,-0.014165025467215,92,-13.689,162.171,34.05,2213.120088,45.872,4.6769,-49.186,-4.362,-132.425,-9.1281,-55.067,-60.424,-13.805,2.071,4503.177216,-132.425,72.001,2.071,-0.0058482441211514,56.062,-1.087,-9.1281,0.0098303036959745,-7.723,1404.065024,18.407,34.05,-132.425,1070.444992,564.376,-55.067,9.576,14.951,-12.9063,0.214,-233.803008,870.272
-20.467,2185.279008,1523.367936,2015-03-31 00:00:00,-0.0506027806068071,265.275008,503.719008,15.311,26.23,-94.725,165.167008,-94.725,1164.756992,228.896,-141.027008,-69.883,13.222,791.626016,-7.966,66.522,2188.656128,-3.2619519999999937,3.26195,23.788,-2397.103104,2480.16096,1393.652992,-110.759,-18.006,129.715,-75.240048,24.251,2480.161024,-40.429,46.428,-0.0840352234022352,90,39.332,165.167,17.85,2214.886128,8.139,39.951952,-84.44200000000001,226.824992,-141.027008,-75.240048,-78.502,-80.169,-115.192,228.896,4585.759232,-141.027008,60.858,228.896,-0.030799250501541,306.993984,-4.6080000000000005,-75.240048,-1.4239650040588074,-48.395,1688.534944,13.222,17.85,-141.027008,1393.652992,490.273,-78.502,244.830992,26.23,-73.011148,0.287,-172.253,791.626016
-33.451,2037.688992,1436.276992,2015-06-30 00:00:00,1.2029893238434164,268.630016,505.416,14.935,24.821,-68.371,110.726,-68.371,1249.219968,130.214,-56.236,-161.933,111.421,658.255008,-7.176,77.312,1911.806976,-68.88959999999999,68.8896,23.864,-2459.919872,2205.258,1379.433984,-221.532,-0.538,56.843,-66.1784,-54.021,2205.257984,-23.04,130.463,-0.1807343016364269,91,-51.977,110.506,16.65,1936.627976,59.852,35.6436,-42.15,-98.682,-56.236,-66.1784,-135.068,-92.856,-101.822,130.214,4371.726848,-56.236,-36.62,130.214,-0.0643022970280816,-5.826,-5.604,-66.1784,-0.8843517177152318,-30.216,1547.002992,7.426,16.65,-56.236,1379.433984,415.912008,-135.068,-98.144,24.821,-144.857548,0.214,-249.772,658.255008
-31.357,1412.610016,1323.39904,2015-09-30 00:00:00,-2.618418712202064,191.851008,507.455008,15.106,22.473,-51.26,90.977,-51.26,1133.472,163.84,-35.633,-213.103,8.331,115.298016,-5.653,61.36,1315.350016,-493.025,493.024992,23.863,-3083.878912,1529.674056,1297.312,-313.436,1.817,26.087,-51.971,-13.498,1529.673984,-4.936,499.348992,-0.3839471693825248,92,-5.346,90.977,9.55,1337.823016,470.134992,30.646,22.488,33.626,-35.633,-51.971,-544.995968,-36.395,-82.617,163.84,4399.228928,67.041,-0.762,163.84,-0.1051486131961558,-32.653,-6.284,-51.971,-0.8353976531942633,-10.589,1414.37604,7.017,9.55,67.041,1297.312,332.657,-544.995968,33.752,22.473,-202.517548,0.664,-269.844,115.298016
15.498,1078.072,1271.388032,2015-12-31 00:00:00,-0.3432792507584751,156.238,509.441984,20.093,1.192,-35.577,95.72,-35.577,1115.324032,134.006,-31.503,-181.528,6.991,-171.258048,-2.746,47.228,1038.419968,0.0,274.074656,23.86,-3397.46688,1195.849984,1249.330048,-140.132992,-2.044,22.058,-14.46835,4.865,1195.849984,0.0,232.843008,0.0,92,9.836,95.72,9.35,1039.611968,225.901008,5.61065,-37.905,-29.834,-31.503,-14.46835,-288.543008,-24.893,-20.079,134.006,4435.887104,-31.503,6.61,134.006,-0.0428134575045933,-4.941,-5.7860000000000005,-14.46835,-0.7533031252646735,-2.746,1367.108032,5.545,9.35,-31.503,1249.330048,252.422,-288.543008,-29.733,1.192,-74.285352,47.37,-234.124,-171.258048
