Non-Operating Income (Loss),StockBased Compensation,Line of Credit Available,Equity Charge,WACC Discount Factor,Other Accrued Liabilities,Operating Leases,Line of Credit,Total Current Liabilities,BALANCE SHEET,Total Liabilities & Equity,Operating Income,NonCash Items,Days in Period,Net Share Repurchases,"Cash, Cash Equivalents & STI",Misc LT Assets,Rental Expense - Years 2 - 5,"Selling, General & Admin",Revenue,ST Debt,-Net Share Repurchases,LTM Basic EPS,Rental Expense - Year 1,ST Capital Leases,Rental Expense Beyond Year 5,Dep & Amort,Work In Process,Total Liabilities / Tangible Assets,Current Liabilities,Other Adjustments,Free Cash Flow (LTM),Deferred Compensation,Other Operating Expenses,Free Cash Flow to Firm,ST Deferred Tax Assets,Cash (Repurchase) of Equity,Free Cash Flow to Equity,Deferred Tax Liabilities,Repayments of LT Debt,Other PostRet Benefits,Effect of Foreign Exchanges,Income (Loss) from Cont Ops,year + weight + convention,Free Cash Flow to Firm Model,Dividends,Net Extraordinary Losses (Gains),Net Cash From Disc Ops (fin),Period Weight,Pretax Income,LT Marketable Securities,ST Borrowings,Dividend Yield (LTM),Free Cash Flow per Share,LT Receivables,Prepaid Expenses,Cash % of Revenue,Diluted - Basic Shares,Diluted EPS,Operating Margin,Operating Expenses,Line of Credit Used,Interest & Dividends Payable,PP&E Gross,EBITDAR,A = L + SE,Inventories,Discontinued Operations NI,PV of Free Cash Flow to Firm,Pensions,Raw Materials,Other Non-Op Income (Loss),Bull,Discounted Residual Income (Bear)
0.0,0.0,0.0,2013-09-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,2013-12-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,2014-03-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,2014-06-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,2014-09-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,2014-12-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.84,0.0,0.0,0.0,18.6368,0.0,-883.179008,0.0
0.0,0.0,0.0,2015-03-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.9235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0675,0.0,0.0,0.0,-9.85235,0.0,-754.418256,0.0
0.0,0.0,0.0,2015-06-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-59.681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.295,0.0,0.0,0.0,-38.3415,0.0,-625.657504,0.0
0.0,0.0,0.0,2015-09-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-90.4385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.5225,0.0,0.0,0.0,-66.83065,0.0,-496.896752,0.0
0.0,0.0,0.0,2015-12-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-70.376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-121.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.75,0.0,0.0,0.0,-95.3198,0.0,-368.136,0.0
-13.54,0.0,0.0,2016-03-31 00:00:00,0.0,0.0,0.0,0.0,0.0,-58.0,0.0,-58.0,0.0,0.0,-80.672,-131.264248,0.0,0.0,-7.14,14.63,0.0,16.913000000000004,-16.913,0.0,0.0,0.0,0.0,-186.493496,-0.214,0.0,-62.433,-0.498,0.0,-3.722,34.964,0.0,91,1.42,0.0,0.0,0.0,36.332,9.107,0,-31.198,-80.672,-62.433,-45.52,-43.132,-71.54,0.0,0.0,-78.524,37.54,0.0,0.0,9.786,0.0,-62.433,-3.9644565960355433,-10.862,0.0,0.0,0.0,-78.524,0.0,209.285748,-45.52,0.0,0.0,-168.769666,0.028,-466.070992,0.0
-13.074,1348.28896,728.312,2016-06-30 00:00:00,0.0,156.362,503.344,78.417,4.358,-20.146,167.08,-20.146,546.225024,103.67,-81.556,-192.152496,7.557,698.393984,-7.974,62.706,1433.065984,-61.356099999999984,61.3561,0.0,-296.284992,1593.785984,649.894976,-251.790992,-0.032,78.417,-66.2579,-20.403,1593.785984,-5.921,113.815,0.0,91,-33.131,139.27,0.0,1437.423984,115.053,-33.0379,0,37.762,-81.556,-66.2579,-127.614,-77.918,-33.22,103.67,1729.35104,-81.556,3.638,103.67,0.0,115.68,0.0,-66.2579,-0.3212770707747265,-13.895,895.392,6.822,0.0,-81.556,649.894976,220.821496,-127.614,0.0,4.358,-242.219532,0.056,-564.005984,698.393984
-31.18,1302.836016,709.748992,2016-09-30 00:00:00,0.0,51.068,513.451008,76.421,48.893,-26.287,187.420992,-26.287,625.214976,1.386,-78.466,-253.040744,6.227,676.234992,-20.071,68.115,1473.443968,13.130000000000004,-13.13,513.451008,-341.049984,1573.404976,626.601024,-317.088488,-12.943,83.148,-50.397,16.575,1573.405056,-5.985,1.66,0.0,92,32.996,161.903,0.0,1522.336968,13.976,7.07,0,-102.284,-78.466,-50.397,-37.266,-22.081,-57.467,1.386,1814.493952,-78.466,56.385,1.386,0.0,-38.203,0.0,-50.397,-0.3859208691184027,-26.056,897.169984,5.695,0.0,-120.466,626.601024,232.357244,-37.267,-159.450984,48.893,-315.669398,0.036,-661.940976,676.234992
-10.662,2307.353024,741.017024,2016-12-31 00:00:00,0.0,653.678016,2069.308032,90.112,44.424,-209.496992,274.547008,-209.496992,-50.595,588.736,-635.569984,-313.928992,7.722,1769.212032,-197.202,98.44,2032.18496,-35.56995199999997,35.569952,1.718,-402.912,2784.776064,538.140992,-382.385984,-0.913,202.876,-210.032048,12.635,2784.775936,-21.685,58.106,0.0,92,-13.817,213.244,0.0,2131.09796,214.212,10.12695,0,587.350016,-635.569984,-210.032048,-245.600992,-616.745024,-220.159008,588.736,2435.097088,-635.061984,18.825,588.736,0.0,1203.787008,0.0,-210.032048,-2.1281693620479483,-218.887008,1015.564032,7.722,0.0,-635.262016,538.140992,243.892992,-245.602,-922.51596,44.424,-389.119264,0.267,-759.875968,1769.212032
-9.092,2329.351008,752.340992,2017-03-31 00:00:00,0.0,347.107008,2080.825984,102.501,29.989,-17.249,172.27,-17.249,254.132992,284.551008,-341.667008,-273.178992,9.715,1790.666976,-25.688,98.68,2283.655936,30.13855,-26.12155,1.718,-451.457984,2715.277968,538.684032,-337.187008,-1.496,213.657,-17.40555,-9.6,2715.27808,-10.812,-54.744,0.0,90,-6.167,158.893,0.0,2368.170936,-33.869,8.93545,0,-304.184992,-341.667008,-21.42255,8.716,-322.334016,-26.341,284.551008,2735.113984,-339.667008,19.333,284.551008,0.0,-3.733,0.0,-21.42255,-0.1747973246858532,-36.5,924.610992,9.715,0.0,-319.784992,538.684032,327.941,8.716,-321.834016,24.265,-344.092498,0.568,-1039.07804,1790.666976
-8.771,2347.282032,734.062016,2017-06-30 00:00:00,0.0,192.196,2089.633024,79.248,27.149,-13.588,254.420992,-13.588,450.548992,88.689,-253.452992,-266.620992,33.132,1808.044016,-23.487,119.623,2522.388992,26.16535,-22.11235,1.718,-518.184992,2796.527024,539.238016,-326.326008,-0.1,194.824,-14.87235,2.606,2796.527104,-6.438,-35.542,-0.3029994465162007,91,-11.086,249.464992,0.0,2604.330992,-18.27,7.48665,0,-229.662,-253.452992,-18.92535,7.24,-206.959008,-22.359,88.689,3040.573952,-253.452992,46.494,88.689,-0.133342174980665,-2.821,0.0,-18.92535,-0.1135901958653436,-29.925,988.483008,10.824,0.0,-273.335008,539.238016,384.858,7.24,-208.350992,18.706,-292.706948,0.25,-1168.119048,1808.044016
-14.189,2723.205984,1137.433984,2017-09-30 00:00:00,0.0,251.45,2102.820992,103.369,11.611,8.324,260.03,8.324,818.430976,114.139,-439.728,-232.009992,14.248,1790.636,-28.741,184.023008,2870.073088,-22.58805,26.67405,1.718,-610.390016,3188.099984,932.569984,-274.724008,-5.995,204.864,-3.12195,15.026,3188.100096,-7.181,44.607,-0.2656287457629915,92,-34.126,246.773,0.0,2936.650088,45.611,2.74305,0,-16.75,-439.728,-7.20795,-29.796,-363.819008,-5.865,114.139,3480.463104,-436.573,75.909,114.139,-0.1030900482789186,385.283008,0.0,-7.20795,0.0452334742838243,-35.922,1397.463984,13.262,0.0,-477.942016,932.569984,500.766008,-29.796,31.920008,11.611,-245.431898,0.891,-1509.857056,1790.636
-17.827,2798.509056,1209.582976,2017-12-31 00:00:00,0.0,163.264992,2116.513024,126.622,12.383,2.765,399.937984,2.765,1016.593024,6.768,-367.937984,-37.83,17.149,1775.148032,-32.251,202.020992,3153.568,-38.4575,46.5725,1.718,-709.662016,3384.668992,1023.361024,-87.709,-2.613,186.222,16.0045,66.513,3384.668928,89.691,91.423,-0.0293411839973494,92,50.102,325.636992,0.0,3221.404,54.179,31.0665,0,-107.641,-367.937984,7.8895,-30.568,-192.708992,-15.062,6.768,3863.229952,-367.937984,175.228992,6.768,-0.0100977156572899,84.666,0.0,7.8895,0.013686696479542,-44.076,1609.52096,13.017,0.0,-367.536,1023.361024,586.265024,-30.568,-104.041992,12.383,-31.14865,0.301,-1093.235968,1775.148032
-62.974,2962.544992,1422.678016,2018-03-31 00:00:00,0.0,202.511008,2125.769984,149.528,14.534,70.46,410.972,70.46,1215.633024,15.363,-265.222,68.247,33.922,1731.549024,-30.969,253.468,3292.31488,-53.96999,58.128992,1.718,-803.651968,3565.19904,1230.995968,-11.782,-4.608,191.682,6.13399,-6.183,3565.199104,-7.267,66.668,0.0020790922815853,90,6.753,312.002,0.0,3362.68788,68.289,-1.35201,0,8.595,-265.222,1.97499,-51.995,-145.968,7.486,15.363,4095.966976,-265.222,119.254,15.363,0.0062912066778395,154.426,0.0,1.97499,0.2779838086070036,-38.236,1833.650016,14.975,0.0,-265.084992,1230.995968,759.421,-51.995,52.423,13.112,19.75589,0.328,-916.870016,1731.549024
-18.263,3076.762064,1476.877056,2018-06-30 00:00:00,0.0,243.355008,2139.089024,116.627,40.988,96.7,592.0,96.7,1253.330048,68.249,-256.644,178.249,39.621,1755.183056,-34.231,295.848,3483.960064,-47.460312,51.657312,1.718,-908.169024,3824.060112,1321.579008,89.014,-1.444,155.298,60.505312,8.434,3824.059904,-3.021,-5.4,0.0484058938712693,91,35.671,425.641008,0.0,3580.705064,16.543,-17.93169,0,52.886,-256.644,56.308312,8.848,-88.808,78.437,68.249,4392.129024,-184.299,167.836,68.249,0.0287387060648988,85.834,0.0,56.308312,0.3268570346934912,-37.252,2068.877056,24.308,0.0,-200.784,1321.579008,935.36,8.848,72.282992,40.722,95.133552,0.939,-798.719008,1755.183056
-18.898,3395.256832,1634.502016,2018-09-30 00:00:00,0.0,465.697984,2148.635904,148.975008,19.132,115.777,550.681024,115.777,1148.050048,274.064992,-264.864992,285.702,39.902,1973.141888,-35.365,323.168992,3617.049088,-3.2919119999999964,7.52791,1.718,-1029.539008,4158.324928,1422.114944,167.74,0.087,212.387008,69.372912,17.537,4158.324992,-11.038,-56.525,0.0795792842857635,92,29.018,394.176992,0.0,3692.627088,-16.906,-24.20109,0,205.816,-264.864992,65.136912,61.845,-83.593,96.879,274.064992,4646.587904,-264.864992,181.272,274.064992,0.041385221295814,236.808,0.0,65.136912,0.3582552870666503,-46.403,2185.18304,26.676,0.0,-212.264,1422.114944,1074.505984,65.15,15.201,19.132,152.016714,1.827,-511.077992,1973.141888
-18.096,3476.712032,1704.576,2018-12-31 00:00:00,0.0,464.636992,2155.339008,177.740992,27.277,90.164,402.398016,90.164,1182.673024,234.986,-227.706,373.102016,96.731,2059.053024,-34.039,311.775008,3671.956992,69.31985999999999,-65.04386,1.678,-1152.589952,4166.02704,1417.659008,254.871008,-2.528,286.916992,30.82614,33.788,4166.027008,115.194,-138.456992,0.089172956672961,92,61.663,383.327,0.0,3701.389992,-66.440992,-37.25986,0,-39.079,-227.706,26.55014,95.87,-11.135,72.068,234.986,4824.546816,-219.172,216.571008,234.986,0.044191724157385,-36.478,0.0,26.55014,0.2891957266824927,-44.324,2106.974016,26.816,0.0,-219.172,1417.659008,1184.260992,99.852,-12.502976,18.845,166.839136,2.005,-370.863008,2059.053024
-11.865,3395.217112,1725.506944,2019-03-31 00:00:00,0.0,256.132992,2159.524096,196.856992,23.293000000000003,29.279,428.86,29.279,1339.814016,112.771,-228.894,331.92,28.03,1942.632096,-27.652,232.246,3817.57312,-106.63534,110.952336,1.601,-1267.393024,4096.99904,1452.585016,264.798,-29.018,282.908992,12.94534,-14.931,4096.998912,-6.194,127.969,0.1000633172617066,90,1.371,354.326,0.0,3840.86612,111.977,-0.49366,0,-122.215,-228.894,8.62834,-98.007,-94.783,17.414,112.771,5084.965888,-228.894,134.111,112.771,0.0461890187725474,-23.951,0.0,8.62834,0.1260689096905867,-33.846,2154.366944,27.804,0.0,-232.375008,1442.598016,1163.038,-94.032,-55.908,22.905,176.954704,1.143,-278.319,1942.632096
-17.707,3507.311072,1802.178944,2019-06-30 00:00:00,0.0,187.607008,2165.679104,123.66,61.633,19.823,536.46,19.823,1557.494016,35.907,-226.579008,255.043,30.04,1913.91008,-30.74,236.26,4003.309056,48.93712,-44.57812,1.384,-1388.72704,4252.549024,1593.400992,188.477,-12.322,219.07,-5.23112,-1.552,4252.54912,-13.287,-71.376,0.0590596197165918,91,-32.043,505.098984,0.0,4064.942056,-41.339,-3.25012,0,-76.864,-226.579008,-9.59012,39.347,-142.246,2.116,35.907,5392.03584,-223.118008,84.333,35.907,0.0275408334536214,55.672,0.0,-9.59012,0.0839033268433082,-44.027,2338.638944,18.081,0.0,-216.868992,1583.108992,1103.45,43.444,31.651976,33.962,111.218272,0.851,-331.757,1913.91008
-5.786,3706.681904,1912.647936,2019-09-30 00:00:00,0.0,268.542016,2166.256896,144.644992,87.396,-18.356,471.108,-18.356,1603.552,57.728,-103.289,120.91,85.969,2045.401872,-27.445,176.942,4073.220096,61.96714,-57.56414,1.336,-1498.608,4429.157808,1661.280032,67.456,38.121,260.603992,-29.41614,4.245,4429.157888,-13.245,-42.796,-0.0050121123053387,92,11.609,435.337992,0.0,4160.616096,-16.635,0.50186,0,21.821,-103.289,-33.81914,28.147,34.828,-24.142,57.728,5571.828224,-80.279,138.116992,57.728,0.0021250045275199,141.328,0.0,-33.81914,-0.1037402086559437,-40.69,2383.755936,19.489,0.0,-257.624,1652.044032,957.223008,33.924,86.463,45.876,9.12422,17.438,-213.336,2045.401872
-33.724,2274.706976,1778.054016,2019-12-31 00:00:00,0.0,223.75,2157.71904,205.003008,66.804,-87.464,464.527008,-87.464,1557.949056,32.382,-318.694016,-20.585,54.256,684.376,-13.008,230.844,2636.402944,-1067.7870399999997,1074.144,1.336,-2985.982976,2926.957024,1590.330976,-105.768,-0.736,205.111008,-296.987968,19.271,2926.957056,-58.326,1505.849984,-0.3253274420721813,92,5.502,418.083,0.0,2703.206944,1394.621984,-169.655968,0,-25.346,-318.694016,-303.34496,-1371.132032,-117.298,-121.188,32.382,5622.386176,-304.371016,201.396,32.382,-0.0858476165328658,-83.457,0.0,-303.34496,-0.3788879069848035,-71.334,2242.581024,36.702,0.0,-143.284992,1572.942976,912.425024,-1364.988032,-141.925008,53.575,-304.457888,-9.282,-319.499008,684.376
18.511,2008.867904,1816.355968,2020-03-31 00:00:00,0.0,319.544992,2145.005952,228.142,119.383,-157.08,464.177984,-157.08,1554.020992,31.993,-133.863,-206.944,198.824,422.853952,-10.596,165.187008,2264.460032,118.346744,-118.346736,1.336,-3057.097984,2703.387904,1586.013952,-261.750992,-0.057,230.342,-109.309744,-21.951,2703.387904,-168.99,-22.141,-0.473680066873212,91,81.952,448.134,0.0,2383.843032,-19.941,29.25926,0,-0.389,-133.863,-109.309744,9.037,13.236,-138.568992,31.993,5321.558016,-133.863,147.099008,31.993,-0.1254966764525884,-0.057,0.0,-109.309744,-0.9509222420203896,-179.586,2280.533952,34.494,0.0,-139.703008,1586.013952,845.366016,9.037,19.753992,30.6,-426.712972,39.869,-326.817,422.853952
