Non-Operating Income (Loss),StockBased Compensation,Line of Credit Available,Equity Charge,WACC Discount Factor,Other Accrued Liabilities,Operating Leases,Line of Credit,Total Current Liabilities,BALANCE SHEET,Total Liabilities & Equity,Operating Income,NonCash Items,Days in Period,Net Share Repurchases,"Cash, Cash Equivalents & STI",Misc LT Assets,Rental Expense - Years 2 - 5,"Selling, General & Admin",Revenue,ST Debt,-Net Share Repurchases,LTM Basic EPS,Rental Expense - Year 1,ST Capital Leases,Rental Expense Beyond Year 5,Dep & Amort,Work In Process,Total Liabilities / Tangible Assets,Current Liabilities,Other Adjustments,Free Cash Flow (LTM),Deferred Compensation,Other Operating Expenses,Free Cash Flow to Firm,ST Deferred Tax Assets,Cash (Repurchase) of Equity,Free Cash Flow to Equity,Deferred Tax Liabilities,Repayments of LT Debt,Other PostRet Benefits,Effect of Foreign Exchanges,Income (Loss) from Cont Ops,year + weight + convention,Free Cash Flow to Firm Model,Dividends,Net Extraordinary Losses (Gains),Net Cash From Disc Ops (fin),Period Weight,Pretax Income,LT Marketable Securities,ST Borrowings,Dividend Yield (LTM),Free Cash Flow per Share,LT Receivables,Prepaid Expenses,Cash % of Revenue,Diluted - Basic Shares,Diluted EPS,Operating Margin,Operating Expenses,Line of Credit Used,Interest & Dividends Payable,PP&E Gross,EBITDAR,A = L + SE,Inventories,Discontinued Operations NI,PV of Free Cash Flow to Firm,Pensions,Raw Materials,Other Non-Op Income (Loss),Bull,Discounted Residual Income (Bear)
-4.405,4716.285056,2532.198912,2013-09-30 00:00:00,3.3061701464630726,496.872992,1960.028032,293.576,54.342,229.324992,705.88,229.324992,895.468992,4.531,-398.599008,740.632,31.72,3816.285056,-19.003,555.238976,5882.916864,-0.3955520000000092,3.07255,0.868,-7318.136832,7054.363968,900.0,733.288,-0.1,1632.198976,141.442544,10.044,7054.36416,-5.854,9.47,0.1272032806085472,92,-23.027,514.494992,96.4,6557.49088,94.64,-83.477448,-6.418,-0.001,-398.599008,139.067552,138.37,-27.637,224.92,4.531,13201.053696,-375.204008,370.961984,4.531,0.0691328724301936,4.241,1.55,139.067552,0.4130203424335975,-24.857,3238.078912,4.9,96.4,-375.204,900.0,1917.98496,138.37,3.757976,51.625,462.070952,2.263,-405.887008,3816.285056
1.829,4946.208,2547.760128,2013-12-31 00:00:00,0.1865507212315285,469.139008,1970.98496,163.919008,51.209,324.08,683.166976,324.08,918.651008,4.531,-423.988992,887.459008,30.614,4022.208,-20.05,516.846016,6112.555008,4.2450959999999895,1.0959,0.872,-7651.359744,7253.135104,924.0,885.521024,0.0,1623.760032,207.922896,4.78,7253.134848,136.318,-147.195008,0.1462952584413062,92,28.131,316.917,104.91,6783.996032,-25.290008,-117.986096,-34.039,0.0,-423.988992,202.895904,206.827008,-40.389,325.908992,4.531,13763.914752,-400.192992,383.6,4.531,0.0825265985698667,16.184,1.404,202.895904,0.6270339520233431,116.268,3230.927104,1.625,104.91,-399.784,924.0,1993.963008,206.827008,7.407008,51.209,559.459648,6.878,-299.852992,4022.208
0.203,5172.736832,2741.912064,2014-03-31 00:00:00,1.087005906406179,514.678016,1971.815936,177.798,49.287,230.947008,728.985984,230.947008,1019.651968,4.53,-439.894016,971.579008,22.526,4147.736832,-20.712,594.428992,6434.438144,-4.792200000000008,7.1162,0.87,-7650.755072,7618.63488,1025.0,971.238992,0.0,1716.911984,145.5732,-25.339,7618.634752,-3.827,11.035,0.1564410242812186,90,-60.868,552.072,119.11,7103.95712,96.504,-85.5768,-44.02,-0.001,-439.894016,143.2892,138.456992,-91.87,231.15,4.53,14085.192704,-439.790016,348.024,4.53,0.0865903409065895,91.765,1.516,143.2892,0.3885190848833968,-24.539,3470.898048,1.226,119.11,-439.790016,1025.0,2161.309984,138.456992,9.233984,49.287,614.29716,6.955,-228.609,4147.736832
-4.02,5786.63104,3311.18592,2014-06-30 00:00:00,2.9301164649026266,686.352,1976.029056,184.98,60.299,241.855008,801.190016,241.855008,1371.444992,128.555,-750.286976,1026.207008,23.063,4286.63104,-16.571,635.651968,7032.123904,1.381951999999984,0.93405,0.87,-7838.006784,8399.006976,1500.0,1019.814,-11.218,1811.185952,149.574048,24.806,8399.007232,-3.66,4.527,0.158810002540676,91,-21.367,595.211,143.46,7712.654912,95.833,-88.260952,-83.596,124.025,-750.286976,147.258048,148.64,-328.542016,237.835008,128.555,14870.130688,-748.775976,421.744992,128.555,0.0848301008330247,451.056,1.713,147.258048,0.3804833779732748,-20.231,4112.375936,1.432,143.46,-748.776,1500.0,2302.165952,148.64,147.969016,60.299,644.512688,4.129,-488.438016,4286.63104
0.249,5929.974016,3398.477056,2014-09-30 00:00:00,-1.33584230163694,1110.53696,1989.12896,187.815008,59.215,212.868384,815.643008,212.868384,936.342976,563.657024,-517.772992,1009.7504,23.166,4429.974016,-20.24,649.529024,6854.110208,12.622000000000014,-10.338,0.872,-8049.015808,8644.09408,1500.0,1008.011392,-0.398,1898.477024,133.977,43.842,8644.093952,-9.886615,-13.656,0.1515870764046739,92,62.453,597.461984,126.53,7533.557184,74.654,-79.140384,46.367,435.102016,-517.772992,131.57,144.315008,-15.572,213.117392,563.657024,14903.126016,-59.259008,502.200992,563.657024,0.0811604731439245,-7.84,1.513,131.57,0.3277272856709171,-30.126616,4214.120064,1.929,126.53,-59.259,1500.0,2396.456,144.315008,442.941984,59.215,637.047144,11.123,-476.373016,4429.974016
-4.465,5983.807872,3431.510016,2014-12-31 00:00:00,-0.1900297304219047,931.804032,1997.955968,193.628,41.691,125.678,776.326976,125.678,1077.314048,405.862016,-492.876992,811.23456,24.49,4500.631936,-23.637,552.206976,7114.74176,-0.5524000000000058,0.6071,0.876,-8257.502208,8708.468928,1483.175936,803.201536,0.0,1948.334048,76.399104,-23.023,8708.468736,-4.208,-1.077,0.1162894855989936,92,4.935,612.385008,106.0,7776.664768,47.132,-44.8139,-179.614,-157.795008,-492.876992,76.3964,75.792,-145.482,121.213,405.862016,15372.243968,-492.641992,347.395008,405.862016,0.0633331533814892,-12.548,0.8,76.3964,0.2275921990525523,-27.845,4207.836992,1.659,106.0,-492.641984,1483.175936,2431.81696,75.792,-145.246984,41.691,505.449344,5.573,-579.496,4500.631936
-8.254,5586.137984,3220.71808,2015-03-31 00:00:00,0.3766910986431102,561.185024,2012.331008,198.088992,58.064,-31.827,553.195008,-31.827,1379.068032,120.932,-389.953984,548.574392,19.08,4086.137984,-15.938,361.001984,6620.570112,-383.124,383.224992,0.877,-9067.930624,7860.051072,1500.0,532.0844,0.0,1720.717984,-31.716,-146.168992,7860.050944,-5.679,608.691968,0.0779217948217103,90,-73.772,411.355016,115.09,7298.866112,385.10796,8.365,-201.048,-284.929984,-389.953984,-31.716,-414.940992,-276.780992,-40.081,120.932,15688.501248,-388.773984,113.173,120.932,0.0424111140243415,-9.329,-0.382,-31.716,-0.0881629503731481,-21.617,3773.913088,1.0,115.09,-388.774016,1500.0,2198.389952,-414.940992,-275.600984,58.064,328.234152,3.585,-764.648,4086.137984
-8.873,5696.163072,2873.456896,2015-06-30 00:00:00,-1.3774202513664575,1267.44896,2737.953024,196.168,56.315,33.902,498.884,33.902,643.12,856.88,-245.15,340.621384,16.034,4196.163072,-14.054,424.283008,5624.507904,-614.906,614.614016,0.945,-10242.41664,7568.503968,1500.0,319.278392,-22.563,1373.45696,14.399,-15.062,7568.503808,-5.235,970.147968,0.0443108960369873,91,5.014,334.213008,110.31,6301.054912,633.079968,-10.63,-32.383,735.948032,-245.15,14.399,-600.214976,12.222,25.029,856.88,15866.925056,-237.097,257.372,856.88,0.0241814899662659,715.673024,-0.021,14.399,0.0799042133688276,-19.289,3372.340896,0.865,110.31,-237.096992,1500.0,1987.020992,-600.214976,20.275,56.315,193.059104,3.854,-423.883984,4196.163072
-11.941,4933.967104,2421.286912,2015-09-30 00:00:00,-1.188665292572022,1238.461056,2754.714112,187.916,54.831,-1.194,481.108,-1.194,600.688,899.312,-194.01,126.559,13.993,3433.967104,-20.413,356.055008,4422.83776,-749.535,748.926016,0.946,-11597.715456,6336.362016,1500.0,93.026,-0.1,921.287008,-14.358,-31.862,6336.361984,-4.797,1192.300032,0.0106847453099954,92,27.448,358.38,102.48,5097.900736,753.56804,-1.223,-63.557,42.432,-194.01,-14.358,-763.283968,11.991,-13.135,899.312,16020.552704,-163.843,206.000992,899.312,0.0059709936988662,0.274,-0.08,-14.358,-0.0033534144252227,-25.21,2902.394912,1.4,102.48,-163.843008,1500.0,1693.546976,-763.283968,42.157992,54.364,44.724104,2.375,-396.320984,3433.967104
-12.513,4283.297936,2035.540992,2015-12-31 00:00:00,0.0855209715067196,1077.929984,2763.923968,197.216,38.969,-36.034,410.067008,-36.034,706.238016,779.382016,-220.522,-35.166,18.609,2797.677968,-24.283,311.279008,3506.155008,-269.462192,269.600192,0.948,-12710.96832,5243.285968,1485.619968,-76.747,-1.97,549.920992,-360.907808,-45.688,5243.286016,-4.691,963.668992,-0.0149914160181159,92,-10.772,314.323,89.38,4165.356032,594.466008,-312.3608,-97.251,-119.93,-220.522,-360.907808,-630.508032,-105.568,-48.547,779.382016,16217.122816,-218.891,114.954,779.382016,-0.0078421676659931,-15.993,-0.221,-360.907808,-0.115761098801754,-28.974,2445.608,0.828,89.38,-218.891008,1485.619968,1452.619008,-630.508032,-103.937,38.468,-54.706,1.796,-358.136,2797.677968
-14.251,4100.542048,1929.837952,2016-03-31 00:00:00,-0.1930750325285528,931.089984,2774.202112,195.202,35.97,-25.845,357.092,-25.845,809.571968,676.638976,-185.872,-29.171,17.643,2614.331104,-13.897,245.668,3313.968896,-205.428,205.512992,0.948,-13057.470464,4901.261056,1486.210944,-76.749,-0.345,443.626992,-25.946,-29.333,4901.2608,-5.618,328.948992,-0.1154584262444402,91,3.814,269.028008,97.27,3970.17088,202.413992,14.15,-124.506,-102.743,-185.872,-25.946,-231.459008,-100.467,-40.096,676.638976,16371.438592,-172.813,85.405,676.638976,-0.060622734678019,-15.335,-0.395,-25.946,-0.1052029568360551,-19.515,2286.929952,0.35,97.27,-172.812992,1486.210944,1337.285024,-231.459008,-87.408,35.548,-386.812808,1.65,-181.822,2614.331104
-13.18,3833.59696,1781.694976,2016-06-30 00:00:00,-0.6884376875375074,917.606976,2776.754944,199.244992,35.17,46.751,403.326016,46.751,845.056,641.739008,-157.300992,-16.322,8.382,2346.801952,-21.424,302.732,2958.813952,-235.208,235.403008,0.95,-13569.032192,4531.822944,1486.795008,-68.207,-3.737,294.899992,20.949,22.991,4531.823104,-7.514,372.352992,-0.1162356230256993,91,-14.483,275.718,119.32,3614.215936,257.481992,-12.622,-79.984,-34.9,-157.300992,20.949,-214.454,-24.92,33.571,641.739008,16527.8464,-157.164992,132.381,641.739008,-0.0628516585982301,-10.116,-0.012,20.949,0.1544303212081973,-28.938,2185.020992,2.173,119.32,-157.164992,1486.795008,1215.734016,-214.454,-24.783992,35.17,-380.262808,2.011,-218.964,2346.801952
-11.682,3820.652992,1764.146944,2016-09-30 00:00:00,-4.185607550137632,966.502976,2775.753984,188.154,33.488,92.576,441.318016,92.576,788.675008,698.696,-166.295008,77.448,5.915,2333.281984,-20.118,336.508,2918.523904,-60.727,61.014,0.95,-13756.310528,4538.746944,1487.371008,25.822,-7.375,276.776,50.341,38.455,4538.74688,-5.943,98.486,-0.1094330427505197,92,41.059,311.979008,134.37,3572.243904,100.306,-30.553,-17.801000000000002,56.957,-166.295008,50.341,-10.673,56.707,80.894,698.696,16674.835456,-154.418008,223.002,698.696,-0.0580341423605633,-11.627,0.356,50.341,0.2751078726211561,-26.061,2205.46496,1.315,134.37,-154.418,1487.371008,1196.187008,-10.673,68.583992,33.485,-315.563808,3.828,-174.248,2333.281984
-16.767,3530.927872,1672.382976,2016-12-31 00:00:00,-0.4222008207017838,969.304,2764.402944,181.874,88.456,140.048992,522.352,140.048992,835.062976,652.876032,-212.659008,248.968992,8.516,2042.988928,-18.462,384.436,2559.731968,-18.649,18.585,0.951,-14349.504512,4237.723904,1487.938944,197.652,-15.267,184.444,66.368,13.938,4237.723904,-6.203,29.038,0.0467646307551256,92,-33.679,353.266992,135.9,3268.419968,79.861,-56.914,-47.764,-45.82,-212.659008,66.368,47.783,-27.598,123.282,652.876032,16909.237248,-208.014008,185.060992,652.876032,0.023876359365733,-22.867,0.606,66.368,0.3642972874548689,-24.665,2194.734976,1.181,135.9,-208.014,1487.938944,1264.781952,47.783,-22.953016,32.621,113.186,-1.345,-95.937,2042.988928
-12.201,3699.449024,1675.728,2017-03-31 00:00:00,3.3438213338268867,949.227008,2772.24704,187.228,45.67,171.558,507.321984,171.558,909.592,578.908032,-319.923008,450.933992,13.69,2210.949056,-18.034,441.116,2778.870016,33.907,-31.25,0.951,-14692.076544,4393.99904,1488.499968,397.103992,-0.964,187.228,99.722,28.342,4393.998848,-6.904,-45.554,0.097455481217074,90,-16.32,355.108016,119.49,3444.772032,39.046,-59.635,-16.209,-73.968,-319.923008,97.467,130.972,-70.409,159.356992,578.908032,17470.947328,-314.977008,249.514,578.908032,0.0510754963259311,-8.505,0.866,97.467,0.3889181077086299,-24.938,2183.049984,1.594,119.49,-314.976992,1488.499968,1464.792,130.972,-65.463008,32.808,237.38,2.21,-66.22,2210.949056
-12.422,3797.851968,1725.004032,2017-06-30 00:00:00,0.0580916351408155,927.875968,2775.549952,190.584992,33.315,174.304,526.220992,174.304,966.502016,519.595008,-280.457984,578.486992,27.264,2311.754944,-19.762,456.795008,2981.556992,-1.8790000000000049,3.746,0.953,-14530.250752,4562.979968,1486.097024,525.414992,-29.286,238.906992,101.008,-7.024,4562.97984,-6.559,7.777,0.1346086382541414,91,-23.507,383.180008,94.01,3635.104,72.687,-60.874,-23.79,-59.313,-280.457984,99.365,97.262,-25.172,161.882,519.595008,17511.809024,-275.846984,255.286,519.595008,0.069806680134707,-38.752,0.948,99.365,0.3815803521215363,-26.321,2251.225024,1.567,94.01,-275.847008,1486.097024,1618.855008,97.262,-22.450968,32.873,317.439,2.231,-66.472,2311.754944
-6.902,3888.57216,1774.365952,2017-09-30 00:00:00,0.5949605693402577,894.131968,2774.21312,187.95,32.071,168.624992,592.625024,168.624992,1063.700992,422.808,-333.927008,654.535984,13.594,2402.063104,-21.039,466.656992,3222.61888,-10.428000000000011,12.234,0.953,-14629.883904,4769.05408,1486.509056,606.244,-6.581,287.857,103.633,34.875,4769.054208,-7.133,21.337,0.1542700661565808,92,-32.901,432.268992,113.67,3874.921856,79.614,-58.09,-51.99,-96.787,-333.927008,102.061,91.399,-82.922,161.723008,422.808,17852.502016,-333.811008,251.004992,422.808,0.0796602756107372,-13.981,0.962,102.061,0.361346759805969,-28.172,2366.990976,2.757,113.67,-333.811008,1486.509056,1749.004,91.399,-82.806016,31.942,370.731,4.563,-206.101,2402.063104
-9.006,4055.198048,1794.786944,2017-12-31 00:00:00,-1.0988484753992471,935.635008,2765.338112,201.980992,34.32,213.384992,679.574016,213.384992,1086.386048,400.534016,-345.196992,727.870976,25.205,2568.278112,-21.161,552.049024,3452.452096,41.863928000000016,-41.469928,0.954,-14748.832768,5042.639072,1486.919936,687.340032,-14.15,307.866992,133.226072,40.897,5042.638848,-6.974,30.972,0.1893521256578539,92,-16.339,450.234992,122.01,4107.004096,39.92,-71.152928,44.897,-22.274,-345.196992,133.226072,174.696,-4.438,204.379008,400.534016,18201.284608,-341.261992,340.759008,400.534016,0.0940861084133621,-21.771,1.401,133.226072,0.3865326859087065,-28.135,2474.36096,1.536,122.01,-341.262016,1486.919936,1916.615936,174.696,-0.502984,32.234,436.576608,2.338,-181.914,2568.278112
-7.406,4238.923136,1850.47296,2018-03-31 00:00:00,-16.383623957543595,977.990016,2762.521088,200.652,42.995000000000005,234.124992,658.297984,234.124992,1023.52,463.809984,-342.511008,790.438976,44.709,2751.593088,-23.321,554.745024,3619.147008,15.151999999999989,-12.676,0.954,-14869.223424,5260.364032,1487.330048,754.703024,-0.305,363.143008,173.642,-28.863,5260.363776,-6.933,-15.622,0.2037778450350627,90,15.859,409.434984,93.5,4282.374016,48.057,-53.077,-2.638,63.276,-342.511008,170.976,186.318,40.582,226.719008,463.809984,18488.369152,-312.255008,383.092992,463.809984,0.1059643379726442,-7.562,1.751,170.976,0.4220407247853024,-30.254,2508.770944,1.354,93.5,-312.255008,1487.330048,2030.246048,186.318,70.837984,33.554,511.509072,4.567,-71.95,2751.593088
-9.44,4374.23696,1907.936,2018-06-30 00:00:00,-1.9948829061405124,990.142016,2771.485952,207.336,37.235,206.672,736.958976,206.672,1076.915968,410.823008,-364.408,822.806976,81.289,2886.497952,-19.739,548.744,3883.783936,-8.826008000000002,10.91,0.954,-15000.44288,5531.392928,1487.739008,790.053024,-0.641,420.197,151.907008,1.445,5531.393024,-8.347,17.195,0.2140250161465018,91,-28.265,465.610008,101.74,4541.250944,63.073,-45.325,43.384,-52.987,-364.408,150.015008,140.996992,-43.162,197.232,410.823008,18884.227072,-359.297,321.246016,410.823008,0.1114300189971663,-14.936,1.641,150.015008,0.3766273526453136,-28.086,2644.894976,0.927,101.74,-359.296992,1487.739008,2122.19504,140.996992,-38.050984,34.905,562.40808,2.605,-89.94,2886.497952
-4.158,4513.968992,1947.267968,2018-09-30 00:00:00,0.9396925965035786,1427.714944,2779.15904,200.452992,37.847,250.202,845.345024,250.202,624.201024,863.945984,-519.601984,904.383984,36.8,3025.822048,-21.148,590.988992,3732.641024,-38.646008,41.254,0.956,-15124.11136,5818.43504,1488.146944,874.374016,-5.464,459.120992,189.608,91.576,5818.435072,-16.452,52.613,0.2364663473999753,92,64.792,554.173008,92.94,4390.72,102.133,-56.436,-34.092,453.123008,-519.601984,187.539008,148.354,-66.128,246.044,863.945984,18856.751104,19.388032,453.473984,863.945984,0.1224809891850015,-19.739,1.595,187.539008,0.4233615234579529,-37.6,2792.612992,1.491,92.94,19.388,1488.146944,2246.52704,148.354,472.862016,37.693,648.38308,7.544,-73.146,3025.822048
