Non-Operating Income (Loss),StockBased Compensation,Line of Credit Available,Equity Charge,WACC Discount Factor,Other Accrued Liabilities,Operating Leases,Line of Credit,Total Current Liabilities,BALANCE SHEET,Total Liabilities & Equity,Operating Income,NonCash Items,Days in Period,Net Share Repurchases,"Cash, Cash Equivalents & STI",Misc LT Assets,Rental Expense - Years 2 - 5,"Selling, General & Admin",Revenue,ST Debt,-Net Share Repurchases,LTM Basic EPS,Rental Expense - Year 1,ST Capital Leases,Rental Expense Beyond Year 5,Dep & Amort,Work In Process,Total Liabilities / Tangible Assets,Current Liabilities,Other Adjustments,Free Cash Flow (LTM),Deferred Compensation,Other Operating Expenses,Free Cash Flow to Firm,ST Deferred Tax Assets,Cash (Repurchase) of Equity,Free Cash Flow to Equity,Deferred Tax Liabilities,Repayments of LT Debt,Other PostRet Benefits,Effect of Foreign Exchanges,Income (Loss) from Cont Ops,year + weight + convention,Free Cash Flow to Firm Model,Dividends,Net Extraordinary Losses (Gains),Net Cash From Disc Ops (fin),Period Weight,Pretax Income,LT Marketable Securities,ST Borrowings,Dividend Yield (LTM),Free Cash Flow per Share,LT Receivables,Prepaid Expenses,Cash % of Revenue,Diluted - Basic Shares,Diluted EPS,Operating Margin,Operating Expenses,Line of Credit Used,Interest & Dividends Payable,PP&E Gross,EBITDAR,A = L + SE,Inventories,Discontinued Operations NI,PV of Free Cash Flow to Firm,Pensions,Raw Materials,Other Non-Op Income (Loss),Bull,Discounted Residual Income (Bear)
104.0,25695.00032,12108.99968,2013-09-30 00:00:00,1.8467776355100296,3455.000064,7373.000192,2481.999872,3999.999936,729.0,4672.999936,729.0,6346.999808,354.0,-978.0,4554.0,179,18994.000384,-806,3019.000064,27822.000128,144.950016,50.05,770,-21170.999296,35776.0,6700.999936,4756.999936,24,5675.999808,446.049984,264,35776.0,-198,39.0,0.0787900040408181,92,150,4079.000192,34.88,32320.999936,2.0,-386.950016,234.3,108.0,-978.0,446.049984,569.0,667.0,833.0,354.0,48993.001472,-909.0,1644.999936,354.0,0.0415133499044078,-411.0,0.771,446.049984,0.241470680538548,-1004.0,16781.999616,173,34.88,-1112.0,6432.999936,13956.999936,396.0,935.999936,2772.999936,1459.9,-10.0,779.0,18994.000384
38.0,25940.999872,11943.000064,2013-12-31 00:00:00,3.3602735320324566,2975.000064,7361.999872,2452.999936,4001.000064,251.0,4333.000192,251.0,6333.000192,264.0,-4442.999808,2372.999936,213,19344.0,-680,2460.999936,28145.000448,222.0,34.0,770,-21895.000064,35620.000256,6596.999872,2569.999872,93,5548.999936,170.0,-208,35619.999744,-332,3260.999936,0.0543758466686084,92,-10,3891.000064,35.3,32645.000192,3226.999936,-119.0,189.667,-420.0,-4442.999808,170.0,375.0,827.0,289.0,264.0,50040.000512,-3992.999808,5270.000128,264.0,0.0288469672095929,-1162.0,0.709,170.0,0.1019910631968419,-1012.0,16276.000256,205,35.3,-4520.999936,6393.999872,11388.99968,136.0,1030.00032,2798.000128,1023.0,-76.0,827.0,19344.0
88.0,26264.99968,12032.0,2014-03-31 00:00:00,-0.1201321689874911,4786.999808,7368.999936,2463.000064,2439.0,612.0,4313.999872,612.0,4496.0,1964.0,-1004.0,2493.0,196,19804.99968,-729,2710.000128,28426.000384,745.649984,-14.65,770,-22336.0,36150.999552,6460.0,2683.0,9,5640.0,383.350016,33,36151.001088,-89,-735.0,0.066725705317908,90,-77,4038.000128,35.52,31364.000256,-646.0,-316.649984,529.625,1700.0,-1004.0,383.350016,1148.999936,466.0,700.0,1964.0,50761.998336,1119.000064,1470.0,1964.0,0.0359500419702047,-810.0,0.721,383.350016,0.2258302476360621,-818.0,16345.999872,186,35.52,1048.0,6392.0,11210.000128,398.0,2454.000064,1208.999936,1280.9,-49.0,1086.0,19804.99968
44.0,26298.000128,12092.99968,2014-06-30 00:00:00,-1.215658696671355,4217.999872,7299.999744,2537.999872,3435.999936,558.0,3974.000128,558.0,5261.000192,1168.999936,-1226.0,2150.0,603,19868.000256,-139,2908.0,27824.001024,111.39999999999998,60.6,770,-20206.999552,35935.000064,6429.999872,2424.0,77,5730.999808,420.6,-64,35934.998528,-246,23.0,0.073028361934822,91,-278,2753.000064,39.92,31717.00096,107.0,-181.4,639.9,-795.0,-1226.0,420.6,540.0,-138.0,602.0,1168.999936,48030.998528,-1117.0,1088.0,1168.999936,0.0400095797224601,-533.0,0.748,420.6,0.1918844566712517,-385.0,16066.999808,211,39.92,-1252.0,6361.999872,11098.000128,360.0,-63.0,2240.999936,1420.0,-76.0,1164.0,19868.000256
34.0,26649.000192,12298.000384,2014-09-30 00:00:00,-6.7936507936507935,4204.0,7293.000192,2761.999872,3381.0,531.0,4176.0,531.0,5662.000128,761.0,-1408.999936,1952.0,1016,20226.000384,-714,2884.999936,28657.999872,56.049984,71.95,770,-21024.0,36700.000768,6422.999808,2156.0,-591,5942.999744,375.950016,-84,36700.000256,-195,88.0,0.0688373281777902,92,-62,2760.000128,37.59,32496.0,252.0,-189.05,-63.0,-408.0,-1408.999936,375.950016,431.0,365.0,565.0,761.0,49682.00192,-1403.999936,1774.0,761.0,0.0372509527907687,-732.0,0.593,375.950016,0.1840554633551298,-909.0,16474.000384,143,37.59,-1544.0,6354.999808,10964.0,304.0,370.000064,2272.999936,1349.900032,-55.0,862.0,20226.000384
20.0,27383.00032,10584.000512,2014-12-31 00:00:00,-2.9716321990163386,4592.999936,7301.000192,2204.999936,1890.999936,-47.0,4378.999808,-47.0,3964.999936,2398.000128,-1520.999936,1802.0,109,21020.000256,-557,2420.999936,29040.001024,905.8,113.2,770,-21884.000256,35983.000576,6363.000064,1988.0,523,5289.000064,20.2,82,35982.999552,-474,1367.000064,0.0575017322683469,92,492,3020.999936,28.29,31390.001152,1118.000064,47.2,185.633,1636.999936,-1520.999936,20.2,926.0,-366.0,-27.0,2398.000128,50923.999232,2.000128,1155.000064,2398.000128,0.0324148423783926,482.0,0.02,20.2,-0.0194134660233216,-1031.0,14963.00032,101,28.29,2.0,5295.000064,10924.000256,-93.0,1123.000192,770.0,1160.499968,-58.0,327.0,21020.000256
-34.0,27054.000384,10515.00032,2015-03-31 00:00:00,1.3312259106669388,2968.0,7302.000128,2236.999936,2018.0,-341.0,3560.999936,-341.0,5267.999744,1126.0,-1452.0,701.0,122,20660.000256,-376,1495.000064,29290.999808,20.80000000000001,28.2,770,-22648.000512,34736.000512,6394.000128,765.0,4,5188.999872,-247.8,-469,34736.001024,-128,46.0,-0.018008156015137,90,-103,2241.0,26.11,31767.999744,-133.0,127.2,-490.3,-1272.0,-1452.0,-247.8,-276.0,-1143.000064,-375.0,1126.0,51939.00032,-1450.0,309.0,1126.0,-0.0102797411413825,-138.0,-0.454,-247.8,-0.2280936357204062,-504.0,14076.000256,99,26.11,-1442.0,5326.000128,9708.999936,-276.0,-1141.0,905.0,-364.350016,-70.0,-1282.000064,20660.000256
12.0,28573.999808,12499.999744,2015-06-30 00:00:00,0.1265122202086495,4129.999872,7254.000128,2200.999936,2060.0,-212.0,3052.0,-212.0,5858.999808,2497.0,-868.0,-69.0,102,20217.999872,-350,1504.999936,29120.999424,-176.6,232.6,770,-23395.00032,35769.999616,8355.999936,-37.0,-12,5179.0,-153.4,-301,35769.99936,-88,161.0,-0.0468168444346515,91,-112,1782.000064,26.54,31639.999488,155.0,46.6,-408.34,446.0,-868.0,-153.4,-386.0,-460.0,-200.0,2497.0,52515.999744,-868.0,408.0,1572.0,-0.026172513594259,1807.000064,-0.225,-153.4,-0.1408637933656364,-438.0,15551.999744,102,26.54,-1771.000064,7320.999936,8305.999872,-386.0,1502.0,1004.0,-938.350016,-14.0,-1604.000064,20217.999872
-119.0,27692.99936,12490.999808,2015-09-30 00:00:00,-0.2121284469380446,3857.999872,7263.000064,2184.999936,2439.000064,-75.0,2848.0,-75.0,5977.999872,2380.0,-628.0,-675.0,163,19334.999552,-187,1396.0,27919.998976,-606.0,603.0,770,-23712.999424,34673.99936,8357.999808,-796.0,3,5168.000064,-146.0,-184,34673.999872,-115,904.0,-0.0738252336575115,92,29,1527.0,15.4,30815.998976,499.0,48.0,-167.54,108.0,-628.0,-146.0,-749.0,-132.0,-194.0,2380.0,51633.000448,-525.0,496.0,1680.0,-0.0409196634455443,-139.0,-0.414,-146.0,-0.0537249283667621,-302.0,15338.999808,148,15.4,-247.0,7322.999808,6816.999936,-749.0,-29.0,1427.000064,-1460.300032,-155.0,-2101.000064,19334.999552
-31.0,25830.000192,12028.99968,2015-12-31 00:00:00,-0.4732061762034514,2590.000128,7267.999744,1908.999936,2545.000064,-99.0,1728.999936,-99.0,6056.0,1220.999936,-537.0,-188.0,144,18552.999936,-196,1200.0,27061.000192,-418.0,458.0,770,-23260.000256,32310.999552,7277.000256,-379.0,0,4752.999872,-335.0,48,32310.99904,2,290.0,-0.018901776372043,92,95,1577.999936,12.59,29721.000192,87.0,-205.0,-330.3,-460.0,-537.0,-335.0,-793.0,-174.0,-130.0,1220.999936,50320.9984,-417.0,363.0,1220.999936,-0.0109526461390653,-1079.000064,-0.479,-335.0,-0.0825,-194.0,13757.999616,144,12.59,258.0,7276.000256,4688.0,-793.0,-1089.0,1483.000064,-374.0,-78.0,-1908.999936,18552.999936
